|Y_article|_coordinates|_sent|a_head_form|a_head_number|a_head_pos|a_hypernyms|a_non_article_det|a_parent|a_pos_after_head|a_pos_before_head|a_referent|a_words_after_head|a_words_after_np|a_words_before_head|a_words_before_np|b_head_pos_simple|b_head_proper|b_is_postmodified|b_non_article_det_extended|b_postmodification_length|b_postmodification_pp_of|b_postmodification_type|b_postmodification_type_specific|b_predicate_form|b_referent|b_relative_position|Y_PREDICTED|Y_TRUE
9069|A|"data/parsed/22/wsj_2276.mrg|50|25"|Futures markets in Chicago had opened at [ a level ] suggesting the Dow would fall by about 60 points .|level|sg|NN|[u'property.n.02']||NP|[]|[]|False|[]|[u'suggest']|[]|[u'open', 'at']|NN|False|True|False|10|False|VP|suggesting|had|False|0.388888888889|THE|A
9106|A|"data/parsed/22/wsj_2276.mrg|58|29"|Shortly after 10 a.m. , the Major Market Index , [ a Chicago Board ] of Trade futures contract of 20 stocks designed to mimic the DJIA , exploded upward .|Board|sg|NNP|[u'committee.n.01']||NP|[]|['NNP']|False|[]|['of', 'Trade']|['Chicago']|['Index', ',']|NN|True|True|False|13|True|PP|of|exploded||0.37037037037|THE|A
9130|A|"data/parsed/22/wsj_2276.mrg|63|33"|Then , nine minutes later , Wall Street suddenly rebounded to [ a gain ] on the day .|gain|sg|NN|[u'indefinite_quantity.n.01']||NP|[]|[]|False|[]|['on']|[]|[u'rebound', 'to']|NN|False|True|False|4|False|PP|on|rebounded|False|0.6875|THE|A
9229|A|"data/parsed/22/wsj_2276.mrg|85|9"|Meanwhile , [ a test ] of the stock market 's rally came at about 2 p.m. , with the Dow at 2600 , up 31 points on the day .|test|sg|NN|[u'experiment.n.02']||NP|[]|[]|False|[]|['of']|[]|['Meanwhile', ',']|NN|False|True|False|6|True|PP|of|came|False|0.0714285714286|THE|A
9245|A|"data/parsed/22/wsj_2276.mrg|86|85"|Charles Clough , a strategist at Merrill Lynch , says bargain hunting had explained the Dow 's strength up to that point and that many market professionals were anticipating [ a drop ] in the Dow .|drop|sg|NN|[u'sphere.n.05']||NP|[]|[]|False|[]|['in']|[]|[u'be', u'anticipate']|NN|False|True|False|4|False|PP|in|were|False|0.852941176471|THE|A
9288|A|"data/parsed/22/wsj_2276.mrg|95|12"|Ralph Holzfaster , [ a farmer ] and farm-supply store operator in Ogallala , Neb. , says of the last few days events , `` If anything good comes out of this , it might be that it puts some of these LBOs on the skids . ''|farmer|sg|NN|[u'creator.n.02']||NP|[]|[]|False|[]|['and', 'farm-supply']|[]|['Holzfaster', ',']|NN|False|True|False|1|False|CC|and|says|False|0.0666666666667|THE|A
9314|A|"data/parsed/22/wsj_2277.mrg|1|49"|Skipper 's Inc. , Bellevue , Wash. , said it signed a definitive merger agreement for [ a National Pizza Corp. unit ] to acquire the 90.6 % of Skipper 's Inc. it does n't own for $ 11.50 a share , or about $ 28.1 million .|unit|sg|NN|[u'definite_quantity.n.01']||PP|[]|['NNP', 'NNP', 'NNP']|False|[]|['to', 'acquire']|['National', 'Pizza', 'Corp.']|['agreement', 'for']|NN|False|False|False|0|False|||signed|False|0.380952380952|THE|A
9323|A|"data/parsed/22/wsj_2277.mrg|2|13"|NP Acquisition Co. , [ a National Pizza unit , ] plans to begin a tender offer for Skipper 's on Friday , conditioned on at least two-thirds of Skipper 's shares being tendered .|unit|sg|NN|[u'definite_quantity.n.01']||NP|[',']|['NNP', 'NNP']|True|[',']|[u'plan', 'to']|['National', 'Pizza']|['Co.', ',']|NN|False|False|False|0|False|||plans|True|0.137931034483|THE|A
9342|A|"data/parsed/22/wsj_2277.mrg|6|18"|Skipper 's previously turned down [ a $ 10-a-share proposal ] from National Pizza and Pizza Hut Inc. questioned whether the purchase would violate National Pizza 's franchise agreements .|proposal|sg|NN|[u'message.n.02']||VP|[]|['$', 'JJ']|False|[]|['from', 'National']|['$', '10-a-share']|[u'turn', 'down']|NN|False|False|False|0|False|||turned|False|0.2|THE|A
9390|A|"data/parsed/22/wsj_2278.mrg|4|68"|Meanwhile , as the first of more than 1,300 East Germans trying to flee to the West through Poland renounced their citizenship , [ a West German newspaper ] reported that regional Communist officials demanded the dismissal of hard-line leader Honecker .|newspaper|sg|NN|[u'press.n.02']||S|[]|['JJ', 'JJ']|False|[]|[u'report', 'that']|['West', 'German']|['citizenship', ',']|NN|False|False|False|0|False|||reported|False|0.621621621622|THE|A
9407|A|"data/parsed/22/wsj_2278.mrg|7|7"|At [ a meeting ] Friday , the Kremlin leader complained about recent articles that raised the possiblity of civil unrest , and accused the media of fueling panic buying of goods by publishing stories about impending shortages .|meeting|sg|NN|[u'gathering.n.01']||NP|[]|[]|False|[]|['Friday', ',']|[]|['At']|NN|False|True|False|2|False|NPB|Friday|complained|False|0.0277777777778|THE|A
9428|A|"data/parsed/22/wsj_2278.mrg|9|23"|The curbs would cover all but [ a small percentage ] of flights , and represent an expansion of the current ban on flights of less than two hours .|percentage|sg|NN|[u'proportion.n.01']||NP|[]|['JJ']|False|[]|['of', u'flight']|['small']|['all', 'but']|NN|False|True|False|3|True|PP|of|would|False|0.230769230769|THE|A
9430|A|"data/parsed/22/wsj_2278.mrg|9|44"|The curbs would cover all but a small percentage of flights , and represent [ an expansion ] of the current ban on flights of less than two hours .|expansion|sg|NN|[u'increase.n.05']||NP|[]|[]|False|[]|['of']|[]|['and', 'represent']|NN|False|True|False|12|True|PP|of|would|False|0.518518518519|THE|A
9435|A|"data/parsed/22/wsj_2278.mrg|10|21"|E. Robert Wallach was sentenced by [ a U.S. judge ] in New York to six years in prison and fined $ 250,000 for his racketeering conviction in the Wedtech scandal .|judge|sg|NN|[u'adjudicator.n.01', u'official.n.01']||NP|[]|['NNP']|False|[]|['in', 'New']|['U.S.']|[u'sentence', 'by']|NN|False|True|False|3|False|PP|in|was|False|0.214285714286|THE|A
9443|A|"data/parsed/22/wsj_2278.mrg|11|10"|Wallach , [ an associate ] of ex-Attorney General Meese , was found guilty in August of taking $ 425,000 in illegal payoffs from the now-defunct defense contractor .|associate|sg|NN|[u'peer.n.01']||NP|[]|[]|False|[]|['of', 'ex-Attorney']|[]|['Wallach', ',']|NN|False|True|False|5|True|PP|of|was|False|0.0769230769231|THE|A
9454|A|"data/parsed/22/wsj_2278.mrg|12|46"|NASA resumed the countdown for today 's launch of the space shuttle Atlantis , and [ a federal appeals court ] in Washington dismissed a lawsuit by anti-nuclear groups to delay the flight because the plutonium-powered Galileo space probe was aboard .|court|sg|NN|[u'assembly.n.04']||NP|[]|['JJ', 'NNS']|False|[]|['in', 'Washington']|['federal', u'appeal']|[',', 'and']|NN|False|True|False|2|False|PP|in|dismissed|False|0.405405405405|THE|A
9456|A|"data/parsed/22/wsj_2278.mrg|12|65"|NASA resumed the countdown for today 's launch of the space shuttle Atlantis , and a federal appeals court in Washington dismissed [ a lawsuit ] by anti-nuclear groups to delay the flight because the plutonium-powered Galileo space probe was aboard .|lawsuit|sg|NN|[u'proceeding.n.01']||NP|[]|[]|False|[]|['by', 'anti-nuclear']|[]|['Washington', u'dismiss']|NN|False|True|False|3|False|PP|by|dismissed|False|0.564102564103|THE|A
9465|A|"data/parsed/22/wsj_2278.mrg|14|25"|The Bush administration is preparing to extend [ a ban ] on federal financing of research using fetal tissue , government sources said S .|ban|sg|NN|[u'decree.n.01']||NP|[]|[]|True|[]|['on', 'federal']|[]|['to', 'extend']|NN|False|True|False|9|False|PP|on|to|True|0.318181818182|THE|A
9471|A|"data/parsed/22/wsj_2278.mrg|15|3"|[ A temporary prohibition ] was imposed in March 1988 .|prohibition|sg|NN|[u'law.n.02']||S|[]|['JJ']|False|[]|[u'be', u'impose']|['temporary']|[]|NN|False|False|False|0|False|||was|False|0.0|THE|A
9480|A|"data/parsed/22/wsj_2278.mrg|17|19"|Delegates from 91 nations endorsed [ a ban ] on world ivory trade in an attempt to rescue the endangered elephant from extinction .|ban|sg|NN|[u'decree.n.01']||NP|[]|[]|True|[]|['on', 'world']|[]|[u'nation', u'endorse']|NN|False|True|False|15|False|PP|on|endorsed|True|0.238095238095|THE|A
9555|A|"data/parsed/22/wsj_2278.mrg|31|16"|The vote was considered [ a test ] of the Solidarity-led government 's resolve to proceed with a harsh economic-restructuring program .|test|sg|NN|[u'experiment.n.02']||NP|[]|[]|False|[]|['of']|[]|[u'be', u'consider']|NN|False|True|False|14|True|PP|of|test|False|0.210526315789|THE|A
9558|A|"data/parsed/22/wsj_2278.mrg|31|47"|The vote was considered a test of the Solidarity-led government 's resolve to proceed with [ a harsh economic-restructuring program . ]|program|sg|NN|[u'idea.n.01']||PP|['.']|['JJ', 'JJ']|False|['.']|[]|['harsh', 'economic-restructuring']|['proceed', 'with']|NN|False|False|False|0|False|||to|False|0.9375|THE|A
9561|A|"data/parsed/22/wsj_2278.mrg|32|18"|Norway 's King Olav V installed [ a three-party non-Socialist government ] as Gro Harlem Brundtland 's three-year-old Labor regime relinquished power .|government|sg|NN|[u'polity.n.02']||VP|[]|['JJ', 'JJ']|True|[]|['as', 'Gro']|['three-party', 'non-Socialist']|['V', u'instal']|NN|False|False|False|0|False|||installed|True|0.333333333333|THE|A
9567|A|"data/parsed/22/wsj_2278.mrg|33|40"|The 19-member cabinet is led by Prime Minister Jan Syse , who acknowledged [ a `` difficult situation '' ] since the coalition controls only 62 seats in Oslo 's 165-member legislature .|situation|sg|NN|[u'state.n.02']||NP|"[""''""]"|['``', 'JJ']|False|"[""''""]"|['since']|['``', 'difficult']|['who', u'acknowledge']|NN|False|True|False|13|False|SBAR|since|acknowledged|False|0.481481481481|THE|A
9578|A|"data/parsed/22/wsj_2278.mrg|34|50"|El Salvador 's government opened a new round of talks with the country 's leftist rebels in [ an effort ] to end a decade-long civil war .|effort|sg|NN|[u'activity.n.01']||NP|[]|[]|False|[]|['to', 'end']|[]|[u'rebel', 'in']|NN|False|True|False|7|False|S|to|opened|False|0.68|THE|A
9579|A|"data/parsed/22/wsj_2278.mrg|34|62"|El Salvador 's government opened a new round of talks with the country 's leftist rebels in an effort to end [ a decade-long civil war . ]|war|sg|NN|[u'military_action.n.01']||VP|['.']|['JJ', 'JJ']|False|['.']|[]|['decade-long', 'civil']|['to', 'end']|NN|False|False|False|0|False|||to|False|0.954545454545|THE|A
9582|A|"data/parsed/22/wsj_2278.mrg|35|25"|A spokesman said the guerrillas would present [ a cease-fire proposal ] during the negotiations in Costa Rica that includes constitutional and economic changes .|proposal|sg|NN|[u'message.n.02']||NP|[]|['NN']|False|[]|['during']|['cease-fire']|['would', 'present']|NN|False|True|False|6|False|PP|during|would|False|0.333333333333|THE|A
9596|A|"data/parsed/22/wsj_2278.mrg|37|27"|Separately , Secretary of State Baker complained about [ a U.N. aide ] who last week told the Contras to disband as part of a regional peace accord .|aide|sg|NN|[u'military_officer.n.01']||NP|[]|['NNP']|False|[]|['who', 'last']|['U.N.']|[u'complain', 'about']|NN|False|True|False|16|False|SBAR|who|complained|False|0.32|THE|A
9600|A|"data/parsed/22/wsj_2278.mrg|37|69"|Separately , Secretary of State Baker complained about a U.N. aide who last week told the Contras to disband as part of [ a regional peace accord . ]|accord|sg|NN|[u'harmony.n.03']||PP|['.']|['JJ', 'NN']|False|['.']|[]|['regional', 'peace']|['part', 'of']|NN|False|False|False|0|False|||to|False|0.95652173913|THE|A
9672|A|"data/parsed/22/wsj_2280.mrg|6|80"|Mr. Farley said the sale of three of Cluett 's four main divisions plus other `` anticipated '' West Point-Pepperell asset sales by December , should bring in [ a total ] of about $ 700 million .|total|sg|NN|[u'whole.n.02']||NP|[]|[]|False|[]|['of', 'about']|[]|['bring', 'in']|NN|False|True|False|6|True|PP|of|should|False|0.8|THE|A
9767|A|"data/parsed/22/wsj_2281.mrg|7|37"|The moves also could erase shareholders ' perception of Blue Arrow as [ a company ] in turmoil .|company|sg|NN|[u'institution.n.01']||PP|[]|[]|False|[]|['in', 'turmoil']|[]|['Arrow', 'as']|NN|False|False|False|0|False|||could|False|0.75|THE|A
9772|A|"data/parsed/22/wsj_2281.mrg|8|34"|`` It further reinforces the concept that Blue Arrow is [ a thing ] of the past , '' said Doug Arthur , an analyst at Kidder Peabody & Co. in New York .|thing|sg|NN|[u'situation.n.01']||NP|[]|[]|False|[]|['of']|[]|['Arrow', u'be']|NN|False|True|False|5|True|PP|of|is|False|0.322580645161|THE|A
9784|A|"data/parsed/22/wsj_2281.mrg|10|6"|In [ a widely publicized boardroom coup , ] Mr. Fromstein ousted Antony Berry as Blue Arrow chief executive in January , a month after Mr. Berry had forced Mr. Fromstein out as the $ 1 million-a-year chief of Milwaukee-based Manpower .|coup|sg|NN|[u'group_action.n.01']||PP|[',']|['RB', 'VBN', 'NN']|False|[',']|['Mr.', 'Fromstein']|['widely', u'publicize', 'boardroom']|['In']|NN|False|False|False|0|False|||ousted|False|0.0285714285714|THE|A
9801|A|"data/parsed/22/wsj_2281.mrg|12|44"|But the Blue Arrow tumult is n't over yet , as the British government is investigating [ a disputed # 25 million -LRB- $ 39.4 million -RRB- loan ] which Mr. Fromstein has said was made under Mr. Berry 's direction .|loan|sg|NN|[u'debt.n.02']||NP|[]|['JJ', '#', 'CD', 'CD', '-LRB-', '$', 'CD', 'CD', '-RRB-']|False|[]|['which', 'Mr.']|['disputed', '#', '<number>', 'million', '-LRB-', '$', '<number>', 'million', '-RRB-']|[u'be', u'investigate']|NN|False|True|False|13|False|SBAR|which|is|False|0.533333333333|THE|A
9819|A|"data/parsed/22/wsj_2281.mrg|15|6"|As [ a U.S.-based company , ] Blue Arrow would have to amortize the good will over as many as 40 years , creating a continuing drag on reported earnings .|company|sg|NN|[u'institution.n.01']||PP|[',']|['JJ']|True|[',']|['Blue', 'Arrow']|['U.S.-based']|['As']|NN|False|False|False|0|False|||would|True|0.0384615384615|THE|A
9987|A|"data/parsed/22/wsj_2282.mrg|15|21"|In Barry Wright , Mr. Sim sees [ a situation `` ] very similar '' to the one he faced when he joined Applied as president and chief operating officer in 1985 .|situation|sg|NN|[u'state.n.02']||VP|['``']|[]|False|['``']|['very', 'similar']|[]|['Sim', u'see']|NN|False|False|False|0|False|||sees|False|0.241379310345|THE|A
9996|A|"data/parsed/22/wsj_2282.mrg|16|9"|Applied , [ then a closely held company , ] was stagnating under the management of its controlling family .|company|sg|NN|[u'institution.n.01']||NP|[',']|['RB', 'RB', 'VBN']|False|[',']|[u'be', u'stagnate']|['then', 'closely', u'hold']|['Applied', ',']|NN|False|False|False|0|False|||was|False|0.153846153846|THE|A
10000|A|"data/parsed/22/wsj_2282.mrg|17|37"|While profitable , it `` was n't growing and was n't providing [ a satisfactory return ] on invested capital , '' he says S .|return|sg|NN|[u'legal_document.n.01']||NP|[]|['JJ']|True|[]|['on', u'invest']|['satisfactory']|"[""n't"", u'provide']"|NN|False|True|False|5|False|PP|on|was|True|0.545454545455|THE|A
10011|A|"data/parsed/22/wsj_2282.mrg|19|13"|He also professes [ an `` evangelical '' fervor ] to develop a corporate culture that rewards managers who produce and where decision-making is shared .|fervor|sg|NN|[u'passion.n.01']||S|[]|"['``', 'JJ', ""''""]"|False|[]|['to', 'develop']|"['``', 'evangelical', ""''""]"|['also', u'profess']|NN|False|False|False|0|False|||to|False|0.15|THE|A
10055|A|"data/parsed/22/wsj_2282.mrg|27|19"|He took the company public in [ an offering ] that netted Applied about $ 12.6 million , which helped launch the company 's acquisition program .|offering|sg|NN|[u'message.n.02']||PP|[]|[]|False|[]|['that', 'netted']|[]|['public', 'in']|NN|False|False|False|0|False|||took|False|0.25|THE|A
